Year,UNIT_MEASURE,SERIES,Өңірлер,Value
2019,млн.тонна,Құбыр жүргізетін көлікпен,,273.031
2019,млн.тонна,Темір жол көлігі,,397.026
2019,млн.тонна,Автокөлік,,3550.4713
2019,млн.тонна,Әуе көлігімен,,0.0266999999999999
2019,млн.тонна,Ішкі су көлігімен,,1.3193
2019,млн.тонна,Теңіз көлігімен,,0.8281000000000001
2019,млн.тонна,,Ақмола,129.9579
2019,млн.тонна,,Ақтөбе,83.0015
2019,млн.тонна,,Алматы,197.1122
2019,млн.тонна,,Атырау,175.7054
2019,млн.тонна,,Батыс Қазақстан,39.9643
2019,млн.тонна,,Жамбыл,103.4327
2019,млн.тонна,,Қарағанды,864.575
2019,млн.тонна,,Қостанай,320.1322
2019,млн.тонна,,Қызылорда,107.0448
2019,млн.тонна,,Маңғыстау,233.0003
2019,млн.тонна,,Павлодар,133.84920000000002
2019,млн.тонна,,Солтүстік Қазақстан,52.3177
2019,млн.тонна,,Түркістан,85.9932
2019,млн.тонна,,Шығыс Қазақстан,661.5231
2019,млн.тонна,,Нұр-Сұлтан қаласы,155.0832
2019,млн.тонна,,Алматы қаласы,257.46770000000004
2019,млн.тонна,,Шымкент қаласы,111.1811
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,,23835.78756
2019,млн.адам,Темір жол көлігімен,,22.35073
2019,млн.адам,Автокөлік,,23719.169
2019,млн.адам,Ішкі су көлігімен,,0.03638
2019,млн.адам,Теңіз көлігімен,,0.06218
2019,млн.адам,Әуе көлігімен,,8.644860000000001
2019,млн.адам,Қалалық электр көлігі,,85.5239299999997
2019,млн.адам,,Ақмола,1744.94877
2019,млн.адам,,Ақтөбе,319.45884
2019,млн.адам,,Алматы,937.85592
2019,млн.адам,,Атырау,195.22197
2019,млн.адам,,Батыс Қазақстан,429.37774
2019,млн.адам,,Жамбыл,1056.31221
2019,млн.адам,,Қарағанды,2474.03012
2019,млн.адам,,Қостанай,1868.63867
2019,млн.адам,,Қызылорда,405.7613
2019,млн.адам,,Маңғыстау,90.42301
2019,млн.адам,,Павлодар,1237.74897
2019,млн.адам,,Солтүстік Қазақстан,508.72275
2019,млн.адам,,Түркістан,997.94553
2019,млн.адам,,Шығыс Қазақстан,1716.28657
2019,млн.адам,,Нұр-Сұлтан қаласы,2574.16292
2019,млн.адам,,Алматы қаласы,5588.94337
2019,млн.адам,,Шымкент қаласы,1667.59818
2019,млн.тонна,_L_KZ_090102_1J,,3550.4713
2019,млн.тонна,_L_KZ_090102_1J,Ақмола,129.9579
2019,млн.тонна,_L_KZ_090102_1J,Ақтөбе,83.0015
2019,млн.тонна,_L_KZ_090102_1J,Алматы,197.1122
2019,млн.тонна,_L_KZ_090102_1J,Атырау,61.4721
2019,млн.тонна,_L_KZ_090102_1J,Батыс Қазақстан,39.96
2019,млн.тонна,_L_KZ_090102_1J,Жамбыл,103.4327
2019,млн.тонна,_L_KZ_090102_1J,Қарағанды,864.575
2019,млн.тонна,_L_KZ_090102_1J,Қостанай,320.1322
2019,млн.тонна,_L_KZ_090102_1J,Қызылорда,107.0448
2019,млн.тонна,_L_KZ_090102_1J,Маңғыстау,232.1722
2019,млн.тонна,_L_KZ_090102_1J,Павлодар,88.7057
2019,млн.тонна,_L_KZ_090102_1J,Солтүстік Қазақстан,52.3177
2019,млн.тонна,_L_KZ_090102_1J,Түркістан,85.9932
2019,млн.тонна,_L_KZ_090102_1J,Шығыс Қазақстан,660.8879000000001
2019,млн.тонна,_L_KZ_090102_1J,Нұр-Сұлтан қаласы,155.0832
2019,млн.тонна,_L_KZ_090102_1J,Алматы қаласы,257.4451
2019,млн.тонна,_L_KZ_090102_1J,Шымкент қаласы,111.1777
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,,23804.69341
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Ақмола,1744.94877
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Ақтөбе,319.45884
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Алматы,937.84325
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Атырау,195.22197
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Батыс Қазақстан,428.65968
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Жамбыл,1056.31221
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қарағанды,2474.0225
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қостанай,1868.63867
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қызылорда,405.7613
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Маңғыстау,90.36082
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Павлодар,1237.74897
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Солтүстік Қазақстан,508.72275
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Түркістан,997.94552
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Шығыс Қазақстан,1716.2788400000002
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Нұр-Сұлтан қаласы,2574.14433
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Алматы қаласы,5583.40504
2019,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Шымкент қаласы,1665.21993
2019,тонна,әуе көлікпен тасымалданған жүктер,,267211.0
2019,тонна,әуе көлікпен тасымалданған жүктер,Алматы қаласы,225511.0
2019,мың.адам,әуе көлікпен тасымалданған жолаушылар,,8644.86
2019,мың.адам,әуе көлікпен тасымалданған жолаушылар,Алматы,12.67
2019,мың.адам,әуе көлікпен тасымалданған жолаушылар,Түркістан,0.0
2019,мың.адам,әуе көлікпен тасымалданған жолаушылар,Шығыс Қазақстан,0.01
2019,мың.адам,әуе көлікпен тасымалданған жолаушылар,Шымкент қаласы,5538.33
2019,млн.тонна,құбыр көлігінің жұмыс көрсеткіштері,,273.031
2019,млн.тонна,құбыр көлігінің жұмыс көрсеткіштері,Атырау,114.2332
2019,млн.тонна,Перевезено грузов с морским транспортом,,0.8281000000000001
2019,млн.тонна,Перевезено грузов с морским транспортом,Маңғыстау,0.8281000000000001
2019,млн.тонна,Перевезено пассажиров с морским транспортом,,0.06218
2019,млн.тонна,Перевезено пассажиров с морским транспортом,Маңғыстау,0.06218
